Issuer_Name,State_Abb,Jurisdiction_Type,Entity_Type,Controlling_Jurisdiction,Ultimate_Political_Jurisdiction,lat,lng,formatted_address,place_id,location_type,geo_source,match_method
Orange County Water Control & Improvement District No 1,TX,SPECIAL_DISTRICT,Special district,Orange County,Orange County,30.1484033,-93.8655303,"Orange County, TX, USA",ChIJrc5iM09NOYYR3Nuuw6YXIeY,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Orange Township Board of Education,NJ,SCHOOL_DISTRICT,School district,Orange Township,Orange Township,40.0583238,-74.4056612,"New Jersey, USA",ChIJn0AAnpX7wIkRjW0_-Ad70iw,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Orangeburg County School District,SC,SCHOOL_DISTRICT,School district,Orangeburg County,Orangeburg County,33.5635155,-81.0754657,"Orangeburg County School District, SC, USA",ChIJHfIlP0XV_ogRxPiYhYzae4I,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Oregon Health & Science University,OR,STATE,Public university,Oregon,State of Oregon,44.9384539,-123.0303428,"900 Court St NE, Salem, OR 97301, USA",ChIJ6e-4xhP_v1QRSaCuO6TWQyg,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Oregon School District/WI,WI,SCHOOL_DISTRICT,School district,Oregon,Oregon,42.9281476,-89.3824606,"123 E Grove St, Oregon, WI 53575, USA",ChIJd-5OC0NLBogRs3xfBQwxww4,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
Oswego City School District,NY,SCHOOL_DISTRICT,School district,Oswego City,Oswego City,43.4244918,-76.4794435,"Oswego City School District, NY 13126, USA",ChIJo42w07di14kRzCDWsyJL8R8,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Owensboro Independent School District Finance Corp,KY,SCHOOL_DISTRICT,School district,Owensboro,Owensboro,37.7577137,-87.11734659999999,"Owensboro Independent School District, KY, USA",ChIJCd9DQW66b4gRIY6sw8rEZSs,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Oxford Area Sewer Authority,PA,MULTI_JURISDICTIONAL,Authority/Agency,Oxford area municipalities (PA),Oxford area municipalities (PA),39.7847859,-75.979473,"14 S 3rd St, Oxford, PA 19363, USA",ChIJ6TfOPLJMxokR4kVSi9PCrpk,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Oxnard Financing Authority,CA,CITY,Financing authority,Oxnard,City of Oxnard,34.2000926,-119.1801994,"300 W 3rd St, Oxnard, CA 93030, USA",ChIJwRqp1itM6IARtuXFuPzX_Ig,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Ozark Utilities Board,AL,CITY,Public utility,Ozark,City of Ozark,31.4612145,-85.64127789999999,"275 N Union Ave, Ozark, AL 36360, USA",ChIJOcraoNV9kogR4yURtCxe41g,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Paducah Independent School District Finance Corp,KY,SCHOOL_DISTRICT,School district,Paducah,Paducah,37.0841709,-88.5980283,"Paducah, KY, USA",ChIJw4Uv0WAQeogRJbkMhVBMwh0,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Pajaro Valley Water Management Agency,CA,SPECIAL_DISTRICT,Special district,Pajaro Valley (CA),Pajaro Valley (CA),36.9138497,-121.7576477,"36 Brennan St, Watsonville, CA 95076, USA",ChIJz8RbQSIbjoARJj97cRjYMtU,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Palmdale Water District Public Financing Authority,CA,SPECIAL_DISTRICT,Special district,Palmdale,Palmdale,34.5776285,-118.1161033,"38300 Sierra Hwy # A, Palmdale, CA 93550, USA",ChIJB2XbPSZYwoARcDrvJzm3KQs,ROOFTOP,GoogleGeocodingAPI,FUZZY_UPJ
Paradise Township Sewer Authority,PA,CITY,Authority/Agency,Paradise Township,Paradise Township,41.108057,-75.27123929999999,"Paradise Township, PA, USA",ChIJpQQZcqKNxIkRLBzj13_SkRw,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
Passaic County Improvement Authority/The,NJ,COUNTY,Development corporation,Passaic County,Passaic County,40.9134948,-74.1702822,"401 Grand St, Paterson, NJ 07505, USA",ChIJq6r6NzP8wokR_SPnujNLdjM,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
Pend Oreille County Public Utility District No 1 Box Canyon,WA,SPECIAL_DISTRICT,Special district,Oreille County,Oreille County,48.43590649999999,-117.3173375,"Pend Oreille County, WA, USA",ChIJ2X7nrSs7YlMR1qGx_GcRMsk,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Peninsula Corridor Joint Powers Board Measure RR Sales Tax Revenue,CA,MULTI_JURISDICTIONAL,Authority/Agency,Peninsula Corridor,Peninsula Corridor,36.778261,-119.4179324,"California, USA",ChIJPV4oX_65j4ARVW8IJ6IJUYs,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Penncrest School District,PA,SCHOOL_DISTRICT,School district,Penncrest,Penncrest,41.72327660000001,-80.1661365,"18741 PA-198 #101, Saegertown, PA 16433, USA",ChIJmRL6t0dZMogRqmzUpDa_xwk,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Pennsylvania Economic Development Financing Authority,PA,STATE,Development corporation,Pennsylvania,State of Pennsylvania,40.2642873,-76.8839587,"501 N 3rd St, Harrisburg, PA 17120, USA",ChIJkUf5nxDByIkR8Q1XFIeCPyU,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Pennsylvania Infrastructure Investment Authority,PA,STATE,Financing authority,Pennsylvania,State of Pennsylvania,40.2642873,-76.8839587,"501 N 3rd St, Harrisburg, PA 17120, USA",ChIJkUf5nxDByIkR8Q1XFIeCPyU,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Peoria Tazewell Etc Counties Community College District No 514,IL,MULTI_JURISDICTIONAL,School district,"Peoria, Tazewell Counties (IL)","Peoria, Tazewell Counties (IL)",40.6926929,-89.59277829999999,"Peoria, IL, USA",ChIJrXlYU1xZCogR24B9azL0-8o,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Perry County School District Finance Corp,KY,SCHOOL_DISTRICT,School district,Perry County,Perry County,38.3172361,-84.56414699999999,"Scott County School District, KY, USA",ChIJFcUFGcI9QogRMZf5-FWA35g,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Philadelphia Authority for Industrial Development,PA,CITY,Development corporation,Philadelphia,City of Philadelphia,39.9528,-75.1634833,"1400 John F Kennedy Blvd, Philadelphia, PA 19107, USA",ChIJyb-70KChxokR5YR1l-Nka5s,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Pinal County Industrial Development Authority,AZ,COUNTY,Development corporation,Pinal County,Pinal County,32.8162061,-111.2845025,"Pinal County, AZ, USA",ChIJ-0CVcqRcKocRs7hv5vsqLVs,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
Placer County Public Financing Authority,CA,COUNTY,Financing authority,Placer County,Placer County,39.0915751,-120.8039474,"Placer County, CA, USA",ChIJk-ZOZm4Sm4AR8eQ1nDcJNKA,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
Plainfield Board of Education,NJ,SCHOOL_DISTRICT,School district,Plainfield,Plainfield,40.6201412,-74.4222416,"Plainfield, Union County, New Jersey, United States",,,Nominatim/OSM,EXACT_ISSUER
Pleasant Hill R-III School District,MO,SCHOOL_DISTRICT,School district,Pleasant Hill R-III,Pleasant Hill R-III,38.7627767,-94.2948884,"Pleasant Hill R-III School District, MO, USA",ChIJcax7pLAlwYcRc2F86tniDLc,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Plymouth Community School Corp,IN,SCHOOL_DISTRICT,School district,Plymouth (IN),Plymouth (IN),41.3224228,-86.317392,"Plymouth Community School Corporation, IN, USA",ChIJTdgBRMNTEYgRtOWp9-ZGKio,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Point Aquarius Municipal Utility District,TX,SPECIAL_DISTRICT,Special district,Point Aquarius,Point Aquarius,32.9377911,-96.0137998,"Point Aquarius, Texas 75474, USA",ChIJ48_1xGLfS4YR8-ggemDuhPA,GEOMETRIC_CENTER,GoogleGeocodingAPI,EXACT_ISSUER
Port of Arthur Navigation District Industrial Development Corp,TX,SPECIAL_DISTRICT,Development corporation,Port Arthur Navigation District,Port Arthur Navigation District,29.8849504,-93.939947,"Port Arthur, TX, USA",ChIJX6EEvJW6PoYR7Zxq3JuCwnY,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Port of Los Angeles,CA,CITY,Department,Los Angeles,City of Los Angeles,34.0537136,-118.2426533,"200 N Spring St, Los Angeles, CA 90012, USA",ChIJjzUBO0_GwoARrO_fJmtVI1c,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Port of Morrow OR,OR,SPECIAL_DISTRICT,Authority/Agency,M,M,45.85263279999999,-119.6719717,"Port of Morrow, Oregon 97818, USA",ChIJ6SVN7apSvVQRfOE5LmOQKfk,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Port of Port Arthur Navigation District,TX,SPECIAL_DISTRICT,Authority/Agency,P,P,29.8849504,-93.939947,"Port Arthur, TX, USA",ChIJX6EEvJW6PoYR7Zxq3JuCwnY,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Porter Special Utility District,TX,SPECIAL_DISTRICT,Special district,Porter Special,Porter Special,30.09474,-95.2332349,"22162 Water Well Rd, Porter, TX 77365, USA",ChIJPcxE3XtNR4YRCXlKIlKlok4,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Portland Water District,ME,SPECIAL_DISTRICT,Special district,Portland,Portland,43.66232919999999,-70.2858468,"225 Douglass St, Portland, ME 04102, USA",ChIJs1lpN_ObskwR1FRuEriVu0U,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Portland Water District Water System Revenue,ME,SPECIAL_DISTRICT,Special district,Portland,Portland,43.66232919999999,-70.2858468,"225 Douglass St, Portland, ME 04102, USA",ChIJs1lpN_ObskwR1FRuEriVu0U,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
Poway Public Financing Authority,CA,CITY,Financing authority,Poway,City of Poway,32.9540201,-117.0423864,"13325 Civic Center Dr, Poway, CA 92064, USA",ChIJM7H4IbZZ2YARTvb47nz5QDA,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Private Colleges & Universities Authority,GA,STATE,Financing authority,Georgia,State of Georgia,33.7491536,-84.3881408,"206 Washington St SW, Atlanta, GA 30334, USA",ChIJkeXgqz4D9YgRjftJUI0GIss,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Prospect CharterCARE RWMC LLC,RI,OTHER,Other,Unknown,Unknown,41.8239891,-71.4128343,"Providence, Providence County, Rhode Island, United States",,,Nominatim/OSM,EXACT_UPJ
Prospect CharterCARE SJHSRI LLC,RI,OTHER,Other,Unknown,Unknown,41.8239891,-71.4128343,"Providence, Providence County, Rhode Island, United States",,,Nominatim/OSM,EXACT_UPJ
Public Finance Authority,WI,STATE,Financing authority,Wisconsin,State of Wisconsin,43.0747008,-89.3841491,"2 E Main St, Madison, WI 53702, USA",ChIJ5YH4falWBogR5Lpub1B0OVA,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Pulaski County School District Finance Corp,KY,SCHOOL_DISTRICT,School district,Pulaski County,Pulaski County,37.1261777,-84.4802606,"Pulaski County School District, KY, USA",ChIJ7dDX2sU1XYgR7-uRsjCLpjY,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Racine Unified School District,WI,SCHOOL_DISTRICT,School district,Racine,Racine,42.7274074,-87.89424509999999,"Racine School District, WI, USA",ChIJ0zYlzu1pBYgR3bk50un0wMU,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Red Bluff Union Elementary School District,CA,SCHOOL_DISTRICT,School district,Red Bluff Union Elementary,Red Bluff Union Elementary,40.10412160000001,-122.3334258,"Red Bluff Union Elementary School District, CA, USA",ChIJg83e7x-BgoARxpoTu38FLFo,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Regional Transportation District Sales Tax Revenue,CO,SPECIAL_DISTRICT,Regional commission,Denver Metropolitan Area,Denver Metropolitan Area,39.6157331,-104.8974265,"Regional Transportation District, Colorado, USA",ChIJiT4fugyFbIcRAGhTN1cTEjI,GEOMETRIC_CENTER,GoogleGeocodingAPI,FUZZY_ISSUER
Rhode Island Infrastructure Bank,RI,STATE,Bond bank,Rhode Island,State of Rhode Island,41.8307662,-71.4153037,"82 Smith St, Providence, RI 02903, USA",ChIJM9tqVxpF5IkRbTsEJXUPUk4,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Rhode Island Infrastructure Bank State Revolving Fund,RI,STATE,Bond bank,Rhode Island,State of Rhode Island,41.8307662,-71.4153037,"82 Smith St, Providence, RI 02903, USA",ChIJM9tqVxpF5IkRbTsEJXUPUk4,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Rhode Island Infrastructure Bank Water Pollution Control Revolving Fund,RI,STATE,Bond bank,Rhode Island,State of Rhode Island,41.8307662,-71.4153037,"82 Smith St, Providence, RI 02903, USA",ChIJM9tqVxpF5IkRbTsEJXUPUk4,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Richland County School District No 2/SC,SC,SCHOOL_DISTRICT,School district,"Richland County, SC","Richland County, SC",34.1499835,-80.92077370000001,"Richland School District 2, SC, USA",ChIJ6XdDhPap-IgR2-BWDyRE1h4,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Ridley School District,PA,SCHOOL_DISTRICT,School district,Ridley,Ridley,39.8700985,-75.329557,"Ridley School District, PA, USA",ChIJudOzR73CxokRGpZzwuZXhgk,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Rockland County Solid Waste Management Authority,NY,COUNTY,Authority/Agency,Rockland County,Rockland County,40.6940971,-73.9845211,"15 MetroTech Center #15, Brooklyn, NY 11201, USA",ChIJW_6G50pawokRkIsJB1mhj4U,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Rockwall County Municipal Utility District No 6,TX,SPECIAL_DISTRICT,Special district,Rockwall County,Rockwall County,32.8721646,-96.365157,"Rockwall County, TX, USA",ChIJo4y02gIdTIYR7oyxmQQlBOE,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Rockwall County Municipal Utility District No 8,TX,SPECIAL_DISTRICT,Special district,Rockwall County,Rockwall County,32.8721646,-96.365157,"Rockwall County, TX, USA",ChIJo4y02gIdTIYR7oyxmQQlBOE,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Rockwall County Municipal Utility District No 9,TX,SPECIAL_DISTRICT,Special district,Rockwall County,Rockwall County,32.8721646,-96.365157,"Rockwall County, TX, USA",ChIJo4y02gIdTIYR7oyxmQQlBOE,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Rolling Creek Utility District,TX,SPECIAL_DISTRICT,Special district,Rolling Creek,Rolling Creek,29.7318948,-95.4311681,"9 E Greenway Plaza, Houston, TX 77046, USA",ChIJi_8_ov3AQIYRzi8t6zE_P9g,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Rosedale-Rio Bravo Water Storage District Kern County,CA,SPECIAL_DISTRICT,Special district,Kern County (CA),Kern County (CA),35.3660917,-119.1460123,"849 Allen Rd, Bakersfield, CA 93314, USA",ChIJUeEuUHNE6oARwwACV4O6IvY,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
Rowland Water District,CA,SPECIAL_DISTRICT,Special district,Rowland,Rowland,33.9666836,-117.9165801,"3021 Fullerton Rd, Rowland Heights, CA 91748, USA",ChIJO4Bd_Jgqw4ARGxZYFw6xC0Y,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Russellville Water Works & Sewer Board,AL,CITY,Public utility,Russellville,City of Russellville,35.2773572,-93.135385,"203 S Commerce Ave, Russellville, AR 72801, USA",ChIJMyiu8nZTzIcRcPO9E7XRXrw,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Sacramento Area Flood Control Agency,CA,SPECIAL_DISTRICT,Special district,Sacramento Area,Sacramento Area,38.5792609,-121.4884784,"1325 J St #1700, Sacramento, CA 95814, USA",ChIJR04reCzRmoAR50fZ0UvqIus,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Sacramento Municipal Utility District,CA,SPECIAL_DISTRICT,Special district,Sacramento,Sacramento,38.5519899,-121.4291968,"6301 S St, Sacramento, CA 95817, USA",ChIJ36FX25DamoARPyjtbhAalOU,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Sagemeadow Utility District,TX,SPECIAL_DISTRICT,Special district,Sagemeadow,Sagemeadow,29.58818239999999,-95.2374109,"10755 Hall Rd, Houston, TX 77089, USA",ChIJX0mNpKyQQIYRkzh-fyCUDV0,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Salem County Pollution Control Financing Authority,NJ,COUNTY,Financing authority,Salem County Pollution Control,Salem County Pollution Control,39.5848777,-75.3878525,"Salem County, NJ, USA",ChIJCf2wV9kjx4kR1h2X5UgqTco,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
San Bernardino Associated Governments,CA,MULTI_JURISDICTIONAL,Regional commission,San Bernardino County municipalities,San Bernardino County municipalities,34.9592083,-116.419389,"San Bernardino County, CA, USA",ChIJ5Rsx6IoqxYARyu0YyduLQwo,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
San Diego Association of Governments,CA,MULTI_JURISDICTIONAL,Regional commission,San Diego County municipalities,San Diego County municipalities,32.715738,-117.1610838,"San Diego, CA, USA",ChIJSx6SrQ9T2YARed8V_f0hOg0,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
San Diego County Regional Transportation Commission,CA,MULTI_JURISDICTIONAL,Regional commission,San Diego County,San Diego County,33.0933809,-116.6081653,"San Diego County, CA, USA",ChIJHWD_IzDr24ARKAeA6yv9DTU,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
San Diego County Water Authority,CA,COUNTY,Authority/Agency,San Diego County,San Diego County,32.8255245,-117.1312866,"4677 Overland Ave, San Diego, CA 92123, USA",ChIJ8chlFsr_24AR6girEnx4r_U,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
San Diego Unified School District/CA,CA,SCHOOL_DISTRICT,School district,San Diego,San Diego,32.8481722,-117.1264753,"San Diego Unified School District, San Diego, CA, USA",ChIJETVjBNz_24ARS8HByPPDnX4,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
San Francisco Bay Area Rapid Transit District,CA,SPECIAL_DISTRICT,Authority/Agency,San Francisco Bay Area,San Francisco Bay Area,37.6160605,-122.392304,"San Francisco International Airport, San Francisco, CA 94128, USA",ChIJVVVVVYx3j4ARyN7qnq2JceQ,GEOMETRIC_CENTER,GoogleGeocodingAPI,EXACT_ISSUER
San Francisco Bay Area Rapid Transit District Sales Tax Revenue,CA,SPECIAL_DISTRICT,Authority/Agency,San Francisco Bay Area,San Francisco Bay Area,37.6160605,-122.392304,"San Francisco International Airport, San Francisco, CA 94128, USA",ChIJVVVVVYx3j4ARyN7qnq2JceQ,GEOMETRIC_CENTER,GoogleGeocodingAPI,FUZZY_ISSUER
San Francisco City & County Public Utilities Commission Power Revenue,CA,CITY,Department,San Francisco,City of San Francisco,37.7749295,-122.4194155,"San Francisco, CA, USA",ChIJIQBpAG2ahYAR_6128GcTUEo,APPROXIMATE,GoogleGeocodingAPI,FUZZY_UPJ
San Francisco City & County Public Utilities Commission Wastewater Revenue,CA,CITY,Department,San Francisco,City of San Francisco,37.7749295,-122.4194155,"San Francisco, CA, USA",ChIJIQBpAG2ahYAR_6128GcTUEo,APPROXIMATE,GoogleGeocodingAPI,FUZZY_UPJ
San Francisco Municipal Transportation Agency,CA,CITY,Department,San Francisco,City of San Francisco,37.7749295,-122.4194155,"San Francisco, CA, USA",ChIJIQBpAG2ahYAR_6128GcTUEo,APPROXIMATE,GoogleGeocodingAPI,FUZZY_UPJ
San Jose Financing Authority,CA,CITY,Financing authority,San Jose,City of San Jose,37.5585465,-122.2710788,"Foster City, CA, USA",ChIJMbBm1NCYj4ARfe-QmAwdsK0,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
San Lorenzo Valley Water District,CA,SPECIAL_DISTRICT,Special district,San Lorenzo Valley,San Lorenzo Valley,37.123522,-122.1213915,"13060 CA-9, Boulder Creek, CA 95006, USA",ChIJV7Y8EQ9PjoARpNiFkudwrA8,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
San Luis Obispo County Financing Authority,CA,COUNTY,Financing authority,San Luis Obispo County,San Luis Obispo County,35.3102296,-120.4357631,"San Luis Obispo County, CA, USA",ChIJX3PwOP2E7IAR9ToVLk_oEGY,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
San Rafael Joint Powers Financing Authority,CA,CITY,Authority/Agency,San Rafael,City of San Rafael,37.974781,-122.5317622,"1400 Fifth Ave, San Rafael, CA 94901, USA",ChIJB5-laPmZhYARGIh6ZxfPTEM,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Sangamon Valley Public Water District,IL,SPECIAL_DISTRICT,Special district,Sangamon Valley Public,Sangamon Valley Public,40.2047658,-88.36735820000001,"709 N Prairie View Rd, Mahomet, IL 61853, USA",ChIJEwznIGPEDIgRkuuVpfpX_jA,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Santa Clara Valley Water District Safe Clean Water Revenue,CA,SPECIAL_DISTRICT,Special district,Santa Clara Valley,Santa Clara Valley,37.2483293,-121.8735696,"5750 Almaden Expy, San Jose, CA 95118, USA",ChIJFe4-5fYzjoARi8_uHMstwg4,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
Santa Clarita Public Finance Authority,CA,CITY,Financing authority,Santa Clarita,City of Santa Clarita,34.3916641,-118.542586,"Santa Clarita, CA, USA",ChIJJxjVrDOGwoARSNYFc-CPSlY,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
Santa Cruz County Capital Financing Authority,CA,COUNTY,Financing authority,Santa Cruz County Capital,Santa Cruz County Capital,37.04539949999999,-121.9579573,"Santa Cruz County, CA, USA",ChIJfzsx1n8TjoARGbNHDCbAPhU,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Santa Monica Public Financing Authority,CA,CITY,Financing authority,Santa Monica,City of Santa Monica,34.0118372,-118.4914918,"1685 Main St, Santa Monica, CA 90401, USA",ChIJP_fH5NOkwoARRYzCVLJyVzs,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Sayreville School District,NJ,SCHOOL_DISTRICT,School district,Sayreville,Sayreville,40.4592422,-74.347017,"Sayreville Borough School District, Sayreville, NJ, USA",ChIJB4QOrULJw4kRJywZWvkko4s,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Schertz/Seguin Local Government Corp,TX,MULTI_JURISDICTIONAL,Development corporation,Schertz and Seguin (TX),Schertz and Seguin (TX),29.5706112,-97.9651452,"108 W Mountain St, Seguin, TX 78155, USA",ChIJq6qqqgm4XIYRCHnoEDPFaDo,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
School District of Philadelphia/The,PA,SCHOOL_DISTRICT,School district,Philadelphia,Philadelphia,39.9528,-75.1634833,"1400 John F Kennedy Blvd, Philadelphia, PA 19107, USA",ChIJyb-70KChxokR5YR1l-Nka5s,ROOFTOP,GoogleGeocodingAPI,FUZZY_UPJ
Scott County School District Finance Corp,KY,SCHOOL_DISTRICT,School district,Scott County,Scott County,38.3172361,-84.56414699999999,"Scott County School District, KY, USA",ChIJFcUFGcI9QogRMZf5-FWA35g,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Seminole Improvement District,FL,SPECIAL_DISTRICT,Special district,Seminole,Seminole,27.6648274,-81.5157535,"Florida, USA",ChIJvypWkWV2wYgR0E7HW9MTLvc,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Shakopee Independent School District No 720,MN,SCHOOL_DISTRICT,School district,Shakopee,Shakopee,44.7973962,-93.5272861,"Shakopee, MN, USA",ChIJ2cWktVgM9ocRmuScS_2coLE,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Shamokin-Coal Township Joint Sewer Authority,PA,MULTI_JURISDICTIONAL,Authority/Agency,Shamokin-Coal Township,Shamokin-Coal Township,40.8122505,-76.5833195,"114 Bridge St, Shamokin, PA 17872, USA",ChIJUzbNpYhdz4kRA17IMZezNpI,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Shell Rock River Watershed District,MN,SPECIAL_DISTRICT,Special district,Shell Rock River area (MN),Shell Rock River area (MN),43.6474835,-93.3794027,"305 S 1st Ave, Albert Lea, MN 56007, USA",ChIJdaR4dY028YcRorPnPTNKTVs,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Sienna Parks & Levee Improvement District of Fort Bend County,TX,SPECIAL_DISTRICT,Special district,Fort Bend County,Fort Bend County,29.5914433,-95.6293253,"202 Century Square Blvd, Sugar Land, TX 77478, USA",ChIJtT6FiLzmQIYRmICDlss56QQ,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Silicon Valley Clean Water,CA,MULTI_JURISDICTIONAL,Special district,"Redwood City, San Carlos, Belmont, West Bay SD","Redwood City, San Carlos, Belmont, West Bay SD",37.5448113,-122.2283184,"1400 Radio Rd, Redwood City, CA 94065, USA",ChIJadb2zOyYj4ARN57UWXLRLuo,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Snake River Water District,CO,SPECIAL_DISTRICT,Special district,Snake River,Snake River,39.6071,-105.9491802,"0050 Oro Grande Dr, Dillon, CO 80435, USA",ChIJ2d8mHABXaocR7gO7cwRxk1U,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Sonoma-Marin Area Rail Transit District,CA,MULTI_JURISDICTIONAL,Special district,Sonoma and Marin Counties,Sonoma and Marin Counties,38.3720664,-122.716529,"Sonoma Marin Area Rail Transit, California, USA",ChIJTzHF_2NNhIAR05NqqlG9-XE,GEOMETRIC_CENTER,GoogleGeocodingAPI,EXACT_ISSUER
South Bayside Waste Management Authority,CA,MULTI_JURISDICTIONAL,Authority/Agency,South Bay municipalities (CA),South Bay municipalities (CA),33.6173267,-117.8994485,"S Bayside Way, Newport Beach, CA 92660, USA",ChIJTX3-bnXg3IAR0zi5_TwWjj0,GEOMETRIC_CENTER,GoogleGeocodingAPI,EXACT_ISSUER
South Carolina Jobs-Economic Development Authority,SC,STATE,Development corporation,South Carolina,State of South Carolina,34.0000786,-81.0329971,"1100 Gervais St, Columbia, SC 29208, USA",ChIJz4zptSu7-IgRAIfvt0XSF4s,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
South Carolina State Housing Finance & Development Authority,SC,STATE,Development corporation,South Carolina,State of South Carolina,34.0000786,-81.0329971,"1100 Gervais St, Columbia, SC 29208, USA",ChIJz4zptSu7-IgRAIfvt0XSF4s,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
South Central Connecticut Regional Water Authority,CT,MULTI_JURISDICTIONAL,Regional commission,South Central Connecticut,South Central Connecticut,41.2890565,-72.92499289999999,"90 Sargent Dr, New Haven, CT 06511, USA",ChIJ_____7vZ54kRWRB-uY9vJdw,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
